file_name,Paper Name,Model,Top-1 Accuracy,,comments,Gted
2304.01830v1.pdf,Learning to Name Classes for Vision and Language Models,,0,,,
2304.00933v4.pdf,Knowledge Accumulation in Continually Learned Representations and the Issue of Feature Forgetting,,0,,,
2304.00891v2.pdf,Online Algorithms for Hierarchical Inference in Deep Learning applications at the Edge,,0,,,
2304.05350v2.pdf,Astroformer: More Data Might not be all you need for Classification,,0,,,
2303.18232v2.pdf,DIME-FM: DIstilling Multimodal and Efficient Foundation Models,,0,,,
2303.17803v5.pdf,Rethinking Local Perception in Lightweight Vision Transformer,,0,,,
2303.16900v2.pdf,InceptionNeXt: When Inception Meets ConvNeXt,,0,,,
2303.16887v2.pdf,Towards Understanding the Effect of Pretraining Label Granularity,,0,,,
2303.16861v1.pdf,Beyond Empirical Risk Minimization: Local Structure Preserving Regularization for Improving Adversarial Robustness,,0,,,
2303.16203v3.pdf,Your Diffusion Model is Secretly a Zero-Shot Classifier,,0,,,
2303.15823v3.pdf,Automated wildlife image classification: An active learning tool for ecological applications,,0,,,
2303.15443v1.pdf,GeoNet: Benchmarking Unsupervised Adaptation across Geographies,,0,,,
2303.15233v2.pdf,Text-to-Image Diffusion Models are Zero-Shot Classifiers,,0,,,
2303.15409v2.pdf,Class-Conditioned Transformation for Enhanced Robust Image Classification,,0,,,
2303.15389v1.pdf,EVA-CLIP: Improved Training Techniques for CLIP at Scale,,0,,,
2303.14189v2.pdf,FastViT: A Fast Hybrid Vision Transformer using Structural Reparameterization,,0,,,
2303.15234v1.pdf,Prompt Tuning based Adapter for Vision-Language Model Adaption,,0,,,
2303.13496v3.pdf,The effectiveness of MAE pre-pretraining for billion-scale pretraining,,0,,,
2303.13212v2.pdf,A Simple and Generic Framework for Feature Distillation via Channel-wise Transformation,,0,,,
2303.13166v2.pdf,Take 5: Interpretable Image Classification with a Handful of Features,,0,,,
2303.13122v1.pdf,Exploring Visual Prompts for Whole Slide Image Classification with Multiple Instance Learning,,0,,,
2303.12068v1.pdf,Machine Learning for Brain Disorders: Transformers and Visual Transformers,,0,,,
2303.12001v3.pdf,ViC-MAE: Self-Supervised Representation Learning from Images and Video with Contrastive Masked Autoencoders,,0,,,
2303.11135v1.pdf,TWINS: A Fine-Tuning Framework for Improved Transferability of Adversarial Robustness and Generalization,,0,,,
2303.11098v5.pdf,Understanding the Role of the Projector in Knowledge Distillation,,0,,,
2303.11055v1.pdf,Parameter-Free Channel Attention for Image Classification and Super-Resolution,,0,,,
2303.09165v4.pdf,A New Benchmark: On the Utility of Synthetic Data with Blender for Bare Supervised Learning and Downstream Domain Adaptation,,0,,,
2303.08810v1.pdf,BiFormer: Vision Transformer with Bi-Level Routing Attention,,0,,,
2303.08685v2.pdf,Making Vision Transformers Efficient from A Token Sparsification View,,0,,,
2303.08817v2.pdf,DeepMIM: Deep Supervision for Masked Image Modeling,,0,,,
2303.08360v1.pdf,Knowledge Distillation from Single to Multi Labels: an Empirical Study,,0,,,
2303.06930v1.pdf,Twin Contrastive Learning with Noisy Labels,,0,,,
2303.07065v1.pdf,MSINet: Twins Contrastive Search of Multi-Scale Interaction for Object ReID,,0,,,
2303.07035v2.pdf,FireRisk: A Remote Sensing Dataset for Fire Risk Assessment with Benchmarks Using Supervised and Self-supervised Learning,,0,,,
2303.07034v3.pdf,Pretrained ViTs Yield Versatile Representations For Medical Images,,0,,,
2303.06635v2.pdf,Schema Inference for Interpretable Image Classification,,0,,,
2303.06296v2.pdf,Stabilizing Transformer Training by Preventing Attention Entropy Collapse,,0,,,
2303.05470v3.pdf,Spawrious: A Benchmark for Fine Control of Spurious Correlation Biases,,0,,,
2303.02165v3.pdf,DeepMAD: Mathematical Architecture Design for Deep Convolutional Neural Network,,0,,,
2303.02400v1.pdf,Fine-Grained ImageNet Classification in the Wild,,0,,,
2303.02333v1.pdf,Demystifying What Code Summarization Models Learned,,0,,,
2303.01559v2.pdf,Improving GAN Training via Feature Space Shrinkage,,0,,,
2302.14483v1.pdf,RoPAWS: Robust Semi-supervised Representation Learning from Uncurated Data,,0,,,
2302.14431v2.pdf,Efficient Masked Autoencoders with Self-Consistency,,0,,,
2302.11180v1.pdf,DISCO: Distributed Inference with Sparse Communications,,0,,,
2302.11075v2.pdf,Deep Active Learning in the Presence of Label Noise: A Survey,,0,,,
2302.10681v4.pdf,FrankenSplit: Efficient Neural Feature Compression with Shallow Variational Bottleneck Injection for Mobile Edge Computing,,0,,,
2302.09462v1.pdf,MedViT: A Robust Vision Transformer for Generalized Medical Image Classification,,0,,,
2302.08374v3.pdf,Efficiency 360: Efficient Vision Transformers,,0,,,
2302.07869v1.pdf,Improved Online Conformal Prediction via Strongly Adaptive Online Learning,,0,,,
2302.06586v3.pdf,Stitchable Neural Networks,,0,,,
2302.06112v1.pdf,How to Use Dropout Correctly on Residual Networks with Batch Normalization,,0,,,
2302.06684v1.pdf,A Comprehensive Study of Modern Architectures and Regularization Approaches on CheXpert5000,,0,,,
2302.05442v1.pdf,Scaling Vision Transformers to 22 Billion Parameters,,0,,,
2302.05011v1.pdf,Context Understanding in Computer Vision: A Survey,,0,,,
2302.04869v1.pdf,Reversible Vision Transformers,,0,,,
2302.03985v5.pdf,Cross-Layer Retrospective Retrieving via Layer Attention,,0,,,
2302.03648v2.pdf,Class-Incremental Learning: A Survey,,0,,,
2302.07944v2.pdf,Effective Data Augmentation With Diffusion Models,,0,,,
2302.01740v2.pdf,SoK: A Systematic Evaluation of Backdoor Trigger Characteristics in Image Classification,,0,,,
2302.00648v1.pdf,Image-Based Vehicle Classification by Synergizing Features from Supervised and Self-Supervised Learning Paradigms,,0,,,
2302.00402v1.pdf,"mPLUG-2: A Modularized Multi-modal Foundation Model Across Text, Image and Video",,0,,,
2301.13741v3.pdf,UPop: Unified and Progressive Pruning for Compressing Vision-Language Transformers,,0,,,
2301.13569v2.pdf,NP-Match: Towards a New Probabilistic Model for Semi-Supervised Learning,,0,,,
2301.13444v1.pdf,Rethinking Soft Label in Label Distribution Learning Perspective,,0,,,
2301.12860v1.pdf,Massively Scaling Heteroscedastic Classifiers,,0,,,
2301.11578v3.pdf,Learning to Unlearn: Instance-wise Unlearning for Pre-trained Classifiers,,0,,,
2301.11104v4.pdf,Discovering and Mitigating Visual Biases through Keyword Explanation,,0,,,
2301.11360v2.pdf,The Power of Linear Combinations: Learning with Random Convolutions,,0,,,
2301.06363v2.pdf,A$^2$-UAV: Application-Aware Content and Network Optimization of Edge-Assisted UAV Systems,,0,,,
2301.03831v1.pdf,Dynamic Grained Encoder for Vision Transformers,,0,,,
2301.03580v2.pdf,Designing BERT for Convolutional Networks: Sparse and Hierarchical Masked Modeling,,0,,,
2301.02830v4.pdf,Image Data Augmentation Approaches: A Comprehensive Survey and Future directions,,0,,,
2301.01431v1.pdf,Semi-MAE: Masked Autoencoders for Semi-supervised Vision Transformers,,0,,,
2301.01343v1.pdf,Explainability and Robustness of Deep Visual Classification Models,,0,,,
Wei_iCLIP_Bridging_Image_Classification_and_Contrastive_Language-Image_Pre-Training_for_Visual_CVPR_2023_paper.pdf,iCLIP: Bridging Image Classification and Contrastive Language-Image Pre-Training for Visual Recognition,,0,,,
Touvron_Co-Training_2L_Submodels_for_Visual_Recognition_CVPR_2023_paper.pdf,Co-Training 2L Submodels for Visual Recognition,,0,,,
Feng_Evolved_Part_Masking_for_Self-Supervised_Learning_CVPR_2023_paper.pdf,Evolved Part Masking for Self-Supervised Learning,,0,,,
Li_DISC_Learning_From_Noisy_Labels_via_Dynamic_Instance-Specific_Selection_and_CVPR_2023_paper.pdf,DISC: Learning From Noisy Labels via Dynamic Instance-Specific Selection and Correction,,0,,,
Liu_AdaptiveMix_Improving_GAN_Training_via_Feature_Space_Shrinkage_CVPR_2023_paper.pdf,AdaptiveMix: Improving GAN Training via Feature Space Shrinkage,,0,,,
Li_DropKey_for_Vision_Transformer_CVPR_2023_paper.pdf,DropKey for Vision Transformer,,0,,,
Ahuja_Neural_Rate_Estimator_and_Unsupervised_Learning_for_Efficient_Distributed_Image_CVPR_2023_paper.pdf,Neural Rate Estimator and Unsupervised Learning for Efficient Distributed Image Analytics in Split-DNN Models,,0,,,
Wang_Deep_Factorized_Metric_Learning_CVPR_2023_paper.pdf,Deep Factorized Metric Learning,,0,,,
Xie_RA-CLIP_Retrieval_Augmented_Contrastive_Language-Image_Pre-Training_CVPR_2023_paper.pdf,RA-CLIP: Retrieval Augmented Contrastive Language-Image Pre-Training,,0,,,
Bafghi_A_New_Dataset_Based_on_Images_Taken_by_Blind_People_CVPR_2023_paper.pdf,A New Dataset Based on Images Taken by Blind People for Testing the Robustness of Image Classification Models Trained for ImageNet Categories,,0,,,
Lin_Self-supervised_Pre-training_for_Mirror_Detection_ICCV_2023_paper.pdf,Self-supervised Pre-training for Mirror Detection,,0,,,
Jin_Growing_a_Brain_with_Sparsity-Inducing_Generation_for_Continual_Learning_ICCV_2023_paper.pdf,Growing a Brain with Sparsity-Inducing Generation for Continual Learning,,0,,,
Zhang_Tiny_Updater_Towards_Efficient_Neural_Network-Driven_Software_Updating_ICCV_2023_paper.pdf,Tiny Updater: Towards Efficient Neural Network-Driven Software Updating,,0,,,
Chen_Building_Vision_Transformers_with_Hierarchy_Aware_Feature_Aggregation_ICCV_2023_paper.pdf,Building Vision Transformers with Hierarchy Aware Feature Aggregation,,0,,,
Sun_DIME-FM__DIstilling_Multimodal_and_Efficient_Foundation_Models_ICCV_2023_paper.pdf,DIME-FM : DIstilling Multimodal and Efficient Foundation Models,,0,,,
Yadav_FCCNs_Fully_Complex-valued_Convolutional_Networks_using_Complex-valued_Color_Model_and_ICCV_2023_paper.pdf,FCCNs: Fully Complex-valued Convolutional Networks using Complex-valued Color Model and Loss Function,,0,,,
Zhu_Scene-Aware_Label_Graph_Learning_for_Multi-Label_Image_Classification_ICCV_2023_paper.pdf,Scene-Aware Label Graph Learning for Multi-Label Image Classification,,0,,,
Shvai_Adaptive_Image_Anonymization_in_the_Context_of_Image_Classification_with_ICCV_2023_paper.pdf,Adaptive Image Anonymization in the Context of Image Classification with Neural Networks,,0,,,
Yu_LaPE_Layer-adaptive_Position_Embedding_for_Vision_Transformers_with_Independent_Layer_ICCV_2023_paper.pdf,LaPE: Layer-adaptive Position Embedding for Vision Transformers with Independent Layer Normalization,,0,,,
2212.11696v3.pdf,Reversible Column Networks,,0,,,
2212.09068v2.pdf,Style-Hallucinated Dual Consistency Learning: A Unified Framework for Visual Domain Generalization,,0,,,
2212.08448v2.pdf,From Xception to NEXcepTion: New Design Decisions and Neural Architecture Search,,0,,,
2212.08045v2.pdf,CLIPPO: Image-and-Language Understanding from Pixels Only,,0,,,
2212.07579v1.pdf,Learning to Detect Semantic Boundaries with Image-level Class Labels,,0,,,
2212.07143v2.pdf,Reproducible scaling laws for contrastive language-image learning,,0,,,
2212.07525v2.pdf,"Efficient Self-supervised Learning with Contextualized Target Representations for Vision, Speech and Language",,0,,,
2212.06339v1.pdf,Regularized Optimal Transport Layers for Generalized Global Pooling Operations,,0,,,
2212.06232v1.pdf,Synthetic Image Data for Deep Learning,,0,,,
2212.05387v1.pdf,General Adversarial Defense Against Black-box Attacks via Pixel Level and Feature Level Distribution Alignments,,0,,,
2212.05153v4.pdf,Algorithmic progress in computer vision,,0,,,
2212.10565v1.pdf,Analysis of Explainable Artificial Intelligence Methods on Medical Image Classification,,0,,,
2212.04825v2.pdf,A Whac-A-Mole Dilemma: Shortcuts Come in Multiples Where Mitigating One Amplifies Others,,0,,,
2212.04994v1.pdf,Open Vocabulary Semantic Segmentation with Patch Aligned Contrastive Learning,,0,,,
2212.04875v3.pdf,Expeditious Saliency-guided Mix-up through Random Gradient Thresholding,,0,,,
2212.04884v1.pdf,Co-training $2^L$ Submodels for Visual Recognition,,0,,,
2212.04486v3.pdf,A New Linear Scaling Rule for Private Adaptive Hyperparameter Optimization,,0,,,
2212.03035v1.pdf,IncepFormer: Efficient Inception Transformer with Pyramid Pooling for Semantic Segmentation,,0,,,
2212.02814v1.pdf,Mixer: DNN Watermarking using Image Mixup,,0,,,
2212.01758v2.pdf,Improving Zero-shot Generalization and Robustness of Multi-modal Models,,0,,,
2212.01767v1.pdf,ConfounderGAN: Protecting Image Data Privacy with Causal Confounder,,0,,,
2212.01076v1.pdf,Are Straight-Through gradients and Soft-Thresholding all you need for Sparse Training?,,0,,,
2212.00776v2.pdf,ResFormer: Scaling ViTs with Multi-Resolution Training,,0,,,
2212.00653v1.pdf,Hyperbolic Contrastive Learning for Visual Representations beyond Objects,,0,,,
2212.00399v1.pdf,Rethinking Two Consensuses of the Transferability in Deep Learning,,0,,,
2212.00222v1.pdf,Experimental Observations of the Topology of Convolutional Neural Network Activations,,0,,,
2211.17226v2.pdf,GENNAPE: Towards Generalized Neural Architecture Performance Estimators,,0,,,
2211.17180v2.pdf,Nonlinear Advantage: Trained Networks Might Not Be As Complex as You Think,,0,,,
2211.16961v5.pdf,Pattern Attention Transformer with Doughnut Kernel,,0,,,
2211.16234v2.pdf,SimCS: Simulation for Domain Incremental Online Continual Segmentation,,0,,,
2211.16231v3.pdf,Curriculum Temperature for Knowledge Distillation,,0,,,
2211.16594v3.pdf,Exploiting Category Names for Few-Shot Classification with Vision-Language Models,,0,,,
2211.15470v2.pdf,Learning to Learn: How to Continuously Teach Humans and Machines,,0,,,
2211.15088v2.pdf,Class Adaptive Network Calibration,,0,,,
pdf?id=E28hy5isRzC,Entropy-Driven Mixed-Precision Quantization for Deep Network Design,,0,,,
2211.15196v1.pdf,Forged Image Detection using SOTA Image Classification Deep Learning Methods for Image Forensics with Error Level Analysis,,0,,,
2211.16191v2.pdf,SgVA-CLIP: Semantic-guided Visual Adapting of Vision-Language Models for Few-shot Image Classification,,0,,,
2211.14705v1.pdf,Semantic-Aware Local-Global Vision Transformer,,0,,,
2211.13403v1.pdf,Differentially Private Image Classification from Features,,0,,,
2211.13222v2.pdf,SVFormer: Semi-supervised Video Transformer for Action Recognition,,0,,,
2211.13228v1.pdf,Self-Supervised Learning based on Heat Equation,,0,,,
2211.12941v1.pdf,EurNet: Efficient Multi-Range Relational Modeling of Spatial Multi-Relational Data,,0,,,
2211.12506v2.pdf,Dynamic Loss For Robust Learning,,0,,,
2211.11158v2.pdf,Language in a Bottle: Language Model Guided Concept Bottlenecks for Interpretable Image Classification,,0,,,
2211.12339v1.pdf,Neural Dependencies Emerging from Learning Massive Categories,,0,,,
2211.11797v1.pdf,Multi-Spectral Image Classification with Ultra-Lean Complex-Valued Models,,0,,,
2211.11754v3.pdf,An Algorithm for Routing Vectors in Sequences,,0,,,
2211.10370v1.pdf,Invariant Learning via Diffusion Dreamed Distribution Shifts,,0,,,
2211.09807v2.pdf,Towards All-in-one Pre-training via Maximizing Multi-modal Mutual Information,,0,,,
2211.09859v1.pdf,Data-Centric Debugging: mitigating model failures via targeted data collection,,0,,,
2211.08095v2.pdf,Will Large-scale Generative Models Corrupt Future Datasets?,,0,,,
2211.07859v1.pdf,Local Magnification for Data and Feature Augmentation,,0,,,
2211.09013v1.pdf,Masked Reconstruction Contrastive Learning with Information Bottleneck Principle,,0,,,
2211.07636v2.pdf,EVA: Exploring the Limits of Masked Visual Representation Learning at Scale,,0,,,
2211.07198v2.pdf,Fcaformer: Forward Cross Attention in Hybrid Vision Transformer,,0,,,
2211.07521v2.pdf,PKCAM: Previous Knowledge Channel Attention Module,,0,,,
2211.06828v3.pdf,Enhancing Few-shot Image Classification with Cosine Transformer,,0,,,
2211.06797v3.pdf,Perceptual Video Coding for Machines via Satisfied Machine Ratio Modeling,,0,,,
2211.06679v2.pdf,AltCLIP: Altering the Language Encoder in CLIP for Extended Language Capabilities,,0,,,
2211.06163v1.pdf,Dual Complementary Dynamic Convolution for Image Recognition,,0,,,
2211.06083v2.pdf,Token Transformer: Can class token help window-based transformer build better long-range interactions?,,0,,,
2211.06496v3.pdf,Depth and Representation in Vision Models,,0,,,
2211.05778v4.pdf,InternImage: Exploring Large-Scale Vision Foundation Models with Deformable Convolutions,,0,,,
2211.05528v4.pdf,PAD-Net: An Efficient Framework for Dynamic Networks,,0,,,
2211.04625v2.pdf,Soft Augmentation for Image Classification,,0,,,
2211.03946v2.pdf,Understanding the Role of Mixup in Knowledge Distillation: An Empirical Study,,0,,,
2211.03295v3.pdf,MogaNet: Multi-order Gated Aggregation Network,,0,,,
2211.02820v2.pdf,A Robust and Low Complexity Deep Learning Model for Remote Sensing Image Classification,,0,,,
2211.01777v2.pdf,Evaluating a Synthetic Image Dataset Generated with Stable Diffusion,,0,,,
2211.01335v3.pdf,Chinese CLIP: Contrastive Vision-Language Pretraining in Chinese,,0,,,
2210.17322v1.pdf,Generative Negative Text Replay for Continual Vision-Language Pretraining,,0,,,
2210.17357v2.pdf,L-GreCo: Layerwise-Adaptive Gradient Compression for Efficient and Accurate Deep Learning,,0,,,
2210.16914v1.pdf,FatNet: High Resolution Kernels for Classification Using Fully Convolutional Optical Neural Networks,,0,,,
2210.16074v1.pdf,Improving Chest X-Ray Classification by RNN-based Patient Monitoring,,0,,,
2210.15943v2.pdf,Grafting Vision Transformers,,0,,,
2210.13452v4.pdf,MetaFormer Baselines for Vision,,0,,,
2210.11907v1.pdf,Collaborative Image Understanding,,0,,,
2210.11841v1.pdf,Diffusion Visual Counterfactual Explanations,,0,,,
2210.11000v1.pdf,Visual-Semantic Contrastive Alignment for Few-Shot Image Classification,,0,,,
2210.09668v1.pdf,On effects of Knowledge Distillation on Transfer Learning,,0,,,
2210.09452v2.pdf,Multiple Instance Learning via Iterative Self-Paced Supervised Contrastive Learning,,0,,,
2210.09263v1.pdf,"Vision-Language Pre-training: Basics, Recent Advances, and Future Trends",,0,,,
2210.08823v3.pdf,Scaling & Shifting Your Features: A New Baseline for Efficient Model Tuning,,0,,,
2210.09184v3.pdf,Packed-Ensembles for Efficient Uncertainty Estimation,,0,,,
2210.08001v1.pdf,Learnable Polyphase Sampling for Shift Invariant and Equivariant Convolutional Networks,,0,,,
2210.07562v1.pdf,TokenMixup: Efficient Attention-guided Token-level Data Augmentation for Transformers,,0,,,
pdf?id=y_icnxeeUcl,WaveMix-Lite: A Resource-efficient Neural Network for Image Analysis,,0,,,
2210.06455v2.pdf,Token-Label Alignment for Vision Transformers,,0,,,
2210.06223v1.pdf,Latency-aware Spatial-wise Dynamic Networks,,0,,,
2210.05794v3.pdf,Designing Robust Transformers using Robust Kernel Density Estimation,,0,,,
2210.05568v1.pdf,Improving Long-tailed Object Detection with Image-Level Supervision by Multi-Task Collaborative Learning,,0,,,
2210.05566v1.pdf,The Equalization Losses: Gradient-Driven Training for Long-tailed Object Recognition,,0,,,
2210.05770v1.pdf,Deep Active Ensemble Sampling For Image Classification,,0,,,
2210.04195v2.pdf,Online Training Through Time for Spiking Neural Networks,,0,,,
2210.04020v2.pdf,Fast-ParC: Capturing Position Aware Global Feature for ConvNets and ViTs,,0,,,
2210.03794v1.pdf,SVL-Adapter: Self-Supervised Adapter for Vision-Language Pretrained Models,,0,,,
2210.01987v2.pdf,ImpressLearn: Continual Learning via Combined Task Impressions,,0,,,
2210.01820v2.pdf,MOAT: Alternating Mobile Convolution and Attention Brings Strong Vision Models,,0,,,
2210.01033v2.pdf,LPT: Long-tailed Prompt Tuning for Image Classification,,0,,,
2210.00314v4.pdf,Learning Hierarchical Image Segmentation For Recognition and By Recognition,,0,,,
2209.15159v2.pdf,"MobileViTv3: Mobile-Friendly Vision Transformer with Simple and Effective Fusion of Local, Global and Input Features",,0,,,
2209.15555v1.pdf,Towards a Unified View of Affinity-Based Knowledge Distillation,,0,,,
2209.15001v3.pdf,Dilated Neighborhood Attention Transformer,,0,,,
2209.15425v2.pdf,Spikformer: When Spiking Neural Network Meets Transformer,,0,,,
2209.13929v1.pdf,Attention Spiking Neural Networks,,0,,,
2209.13090v1.pdf,EEG-based Image Feature Extraction for Visual Classification using Deep Learning,,0,,,
2209.12400v2.pdf,Generalized Parametric Contrastive Learning,,0,,,
2209.11960v1.pdf,Raising the Bar on the Evaluation of Out-of-Distribution Detection,,0,,,
2209.11785v3.pdf,Tiered Pruning for Efficient Differentialble Inference-Aware Neural Architecture Search,,0,,,
2209.10655v3.pdf,Mega: Moving Average Equipped Gated Attention,,0,,,
2209.09857v1.pdf,Fine-grained Classification of Solder Joints with α-skew Jensen-Shannon Divergence,,0,,,
2209.09735v1.pdf,Relaxed Attention for Transformer Models,,0,,,
2209.07959v2.pdf,Towards Bridging the Performance Gaps of Joint Energy-based Models,,0,,,
2209.07735v1.pdf,Enhance the Visual Representation via Discrete Adversarial Training,,0,,,
2209.07932v3.pdf,Top-Tuning: a study on transfer learning for an efficient alternative to fine tuning for image classification with fast kernel methods,,0,,,
2209.07526v2.pdf,OmniVL:One Foundation Model for Image-Language and Video-Language Tasks,,0,,,
2209.07511v1.pdf,Test-Time Prompt Tuning for Zero-Shot Generalization in Vision-Language Models,,0,,,
2209.07474v3.pdf,On the Surprising Effectiveness of Transformers in Low-Labeled Video Recognition,,0,,,
2209.06794v4.pdf,PaLI: A Jointly-Scaled Multilingual Language-Image Model,,0,,,
2209.06585v2.pdf,Combining Metric Learning and Attention Heads For Accurate and Efficient Multilabel Image Classification,,0,,,
2209.06953v1.pdf,"On the interplay of adversarial robustness and architecture components: patches, convolution and attention",,0,,,
2209.05687v2.pdf,PSAQ-ViT V2: Towards Accurate and General Data-Free Quantization for Vision Transformers,,0,,,
2209.05772v2.pdf,DeepNoise: Signal and Noise Disentanglement based on Classifying Fluorescent Microscopy Images via Deep Learning,,0,,,
2209.06640v2.pdf,Revisiting Neural Scaling Laws in Language and Vision,,0,,,
2209.05395v1.pdf,Communication-Efficient and Privacy-Preserving Feature-based Federated Transfer Learning,,0,,,
2209.04851v3.pdf,OpenMixup: Open Mixup Toolbox and Benchmark for Visual Representation Learning,,0,,,
pdf,Improving plant disease classification by adaptive minimal ensembling,,0,,,
2209.03917v3.pdf,Exploring Target Representations for Masked Autoencoders,,0,,,
2209.02432v1.pdf,ViTKD: Practical Guidelines for ViT feature knowledge distillation,,0,,,
2209.01314v1.pdf,Label Structure Preserving Contrastive Embedding for Multi-Label Learning with Missing Labels,,0,,,
2209.02132v2.pdf,Impact of Scaled Image on Robustness of Deep Neural Networks,,0,,,
2209.02832v2.pdf,Impact of Colour Variation on Robustness of Deep Neural Networks,,0,,,
2209.00616v1.pdf,Learning with Differentiable Algorithms,,0,,,
2208.12084v2.pdf,Calibrated Selective Classification,,0,,,
2208.11401v1.pdf,Radial Basis Function Networks for Convolutional Neural Networks to Learn Similarity Distance Metric and Improve Interpretability,,0,,,
2208.11718v1.pdf,gSwin: Gated MLP Vision Model with Hierarchical Structure of Shifted Window,,0,,,
2208.10043v1.pdf,Towards Calibrated Hyper-Sphere Representation via Distribution Overlap Coefficient for Long-tailed Learning,,0,,,
2208.09602v2.pdf,Exploring Adversarial Robustness of Vision Transformers in the Spectral Perspective,,0,,,
2208.09183v1.pdf,Improved Image Classification with Token Fusion,,0,,,
2208.06894v1.pdf,The SVD of Convolutional Weights: A CNN Interpretability Framework,,0,,,
2208.06820v1.pdf,Surrogate-assisted Multi-objective Neural Architecture Search for Real-time Semantic Segmentation,,0,,,
2208.05768v1.pdf,MixSKD: Self-Knowledge Distillation from Mixup for Image Recognition,,0,,,
2208.05642v1.pdf,Self-Knowledge Distillation via Dropout,,0,,,
2208.05101v1.pdf,Machine Learning with DBOS,,0,,,
2208.05592v2.pdf,Patching open-vocabulary models by interpolating weights,,0,,,
2208.00929v2.pdf,giMLPs: Gate with Inhibition Mechanism in MLPs,,0,,,
2207.14499v2.pdf,Class-Difficulty Based Methods for Long-Tailed Visual Recognition,,0,,,
2207.14284v3.pdf,HorNet: Efficient High-Order Spatial Interactions with Recursive Gated Convolutions,,0,,,
2207.14381v3.pdf,Pro-tuning: Unified Prompt Tuning for Vision Tasks,,0,,,
2207.13532v3.pdf,Contrastive Masked Autoencoders are Stronger Vision Learners,,0,,,
2207.12944v1.pdf,AMF: Adaptable Weighting Fusion with Multiple Fine-tuning for Image Classification,,0,,,
2208.00780v5.pdf,Visual correspondence-based explanations improve AI robustness and human-AI team accuracy,,0,,,
2207.11971v2.pdf,Jigsaw-ViT: Learning Jigsaw Puzzles in Vision Transformer,,0,,,
li22c.pdf,Spatial-Channel Token Distillation for Vision MLPs,,0,,,
2207.11518v2.pdf,Online Knowledge Distillation via Mutual Contrastive Learning for Visual Recognition,,0,,,
2207.10666v1.pdf,TinyViT: Fast Pretraining Distillation for Small Vision Transformers,,0,,,
2207.10318v1.pdf,Efficient CNN Architecture Design Guided by Visualization,,0,,,
2207.10023v1.pdf,Tailoring Self-Supervision for Supervised Learning,,0,,,
2207.09609v1.pdf,Towards Accurate and Robust Classification in Continuously Transitioning Industrial Sprays with Mixup,,0,,,
2207.09052v3.pdf,Balanced Contrastive Learning for Long-Tailed Visual Recognition,,0,,,
2207.06989v1.pdf,Tree Structure-Aware Few-Shot Image Classification via Hierarchical Aggregation,,0,,,
2207.06658v2.pdf,Universal Adaptive Data Augmentation,,0,,,
2207.05557v1.pdf,LightViT: Towards Light-Weight Convolution-Free Vision Transformers,,0,,,
2207.05306v1.pdf,Contrastive Deep Supervision,,0,,,
2207.05420v2.pdf,"UniNet: Unified Architecture Search with Convolution, Transformer, and MLP",,0,,,
2207.05501v4.pdf,Next-ViT: Next Generation Vision Transformer for Efficient Deployment in Realistic Industrial Scenarios,,0,,,
2207.04978v1.pdf,Wave-ViT: Unifying Wavelet and Transformers for Visual Representation Learning,,0,,,
2207.04892v2.pdf,Adversarial Style Augmentation for Domain Generalized Urban-Scene Segmentation,,0,,,
2207.04523v4.pdf,Facilitated machine learning for image-based fruit quality assessment,,0,,,
2207.03866v1.pdf,Pixel-level Correspondence for Self-Supervised Learning from Video,,0,,,
2207.03757v2.pdf,Combining Deep Learning with Good Old-Fashioned Machine Learning,,0,,,
2207.02410v2.pdf,A Deep Model for Partial Multi-Label Image Classification with Curriculum Based Disambiguation,,0,,,
2207.01795v3.pdf,PatchZero: Defending against Adversarial Patch Attacks by Detecting and Zeroing the Patch,,0,,,
2207.02093v3.pdf,Predicting Out-of-Domain Generalization with Neighborhood Invariance,,0,,,
2207.03335v1.pdf,Distilling Ensemble of Explanations for Weakly-Supervised Pre-Training of Image Segmentation Models,,0,,,
2207.01066v1.pdf,NP-Match: When Neural Processes meet Semi-Supervised Learning,,0,,,
2206.14532v1.pdf,Revisiting Label Smoothing and Knowledge Distillation Compatibility: What was Missing?,,0,,,
2206.14085v1.pdf,Continual Learning with Transformers for Image Classification,,0,,,
2206.14098v2.pdf,RevBiFPN: The Fully Reversible Bidirectional Feature Pyramid Network,,0,,,
2206.13951v1.pdf,Robustifying Vision Transformer without Retraining from Scratch by Test-Time Class-Conditional Feature Alignment,,0,,,
2206.13188v2.pdf,Self-supervised Learning in Remote Sensing: A Review,,0,,,
2206.13140v1.pdf,Compressing Features for Learning with Noisy Labels,,0,,,
2206.12562v1.pdf,PLATON: Pruning Large Transformer Models with Upper Confidence Bound of Weight Importance,,0,,,
stamp.jsp?tp=&arnumber=9804718,Revisiting Orthogonality Regularization: A Study for Convolutional Neural Networks in Image Classification,,0,,,
2206.11895v4.pdf,Learning Viewpoint-Agnostic Visual Representations by Recovering Tokens in 3D Space,,0,,,
2206.11501v3.pdf,A novel adversarial learning strategy for medical image classification,,0,,,
2206.11024v1.pdf,ROSE: A RObust and SEcure DNN Watermarking,,0,,,
2206.10821v1.pdf,Coupling Visual Semantics of Artificial Neural Networks and Human Brain Function via Synchronized Activations,,0,,,
2206.10589v3.pdf,EdgeNeXt: Efficiently Amalgamated CNN-Transformer Architecture for Mobile Vision Applications,,0,,,
2206.10552v2.pdf,Vicinity Vision Transformer,,0,,,
